IdPost,Content
1898576,"***CITING***[https://hackforums.net/showthread.php?pid=1898436#pid1898436]***CITING***

if he never tries he will never learn. Anyway, to the op: if you want to get into network hacking, you really need to start using linux.
wait a second. How are you capturing the packets?"
45612965,"Lol OP eBooks here are fake AF dude I bought one she I first joined lol I remember it, it said you didn't have to invest but guess what? You did and if even if there was a way to make easy money I doubt anyone will share it, anyways I agree op eBooks are ass."
26784501,I would like to have this pack as well.
11127422,"Your youtube image doesn't work, but I plan on buying this.
I only need 1.00 cents for the youtube package"
1731366,"***CITING***[https://hackforums.net/showthread.php?pid=1729984#pid1729984]***CITING***

You need to inject packets to generate traffic"
45943083,"Hey!

I think she will be a bit pissed off, but definitely record this OP!"
45944657,Don't worry OP you will realize it's possible to be friends with girls once you lose your virginity.
45944555,"I just proved this whole thread wrong as I have many girls as friends, and just friends."
45935339,"Clever.. Clever.. she may just murder you, but clever. 

Should get loud speakers to do the scream too"
49318926,"GL trying to find this girl, She is probably a local girl they called up to be in the video."
29793308,"Some packs are too good. Please pm the dl urls to me also.
Thanks."
29826342,can i get this e-whore pack :) very much needed
39805255,"That is awesome Mate!
But she speaks a bit to fast can you fix it?:D"
38221203,"***CITING***[https://hackforums.net/showthread.php?pid=38220884#pid38220884]***CITING***

tail, i think she made a joke on that one, but most people didnt notice it XD"
5633349,"I think I have something for you bro... This lady and her husband across the hall from me wants a website done for their new daycare center. If you can make it like this, I can probably get you way more than what you are asking for. Then you could just give me something for finders fee if you like."
29378011,Can i have all of the packs please? Thank you in advance!
29369210,Can I get pack 1 please. They look aight.
29367054,"Hi,
Could I have a link to packs 2 & 3 please.
Thanks."
29185423,Can i have all these packs please ? thanks in advance
29294586,Can I get pack 2 please? Thanks in advance!
3089910,"Here is the link:

***LINK***http://wraith.botpack.net/wiki/Download[http://wraith.botpack.net/wiki/Download]***LINK***


Can anyone give me a step by step guide on how to compile this?

For compiling I am using WInAVR, and not changing compilers, I just need a step by step walkthrough on how to compile this please?"
41207090,"***CITING***[https://hackforums.net/showthread.php?pid=41206655#pid41206655]***CITING***

She doesn't even get it out of her room let alone turn it on, so it's quite difficult."
45933307,"No lie. Satisfying video of ignorant bitches getting knocked the fuck out. Woman don't act like ladies anymore.  And so men don't act like gentlemen.  The saying used to be ""Hello, ladies and gentlemen"" and now it's ""waz up bitches and bastards.""

But it's just another generation gap thing for me personally. People are not behaving civilly anymore especially teens."
37982032,"***CITING***[https://hackforums.net/showthread.php?pid=37980523#pid37980523]***CITING***
LMAO this girl. TC Cam secks for the win ;)"
30979960,"would like to donwload this pack,thanks"
47769709,"***CITING***[https://hackforums.net/showthread.php?pid=47769702#pid47769702]***CITING***

Please download kik and add me sir :)
i offer better prices & package for HF members!"
45920725,"She is an absolute whore. Don't go for her man, find someone better. She will only hurt you."
45925819,"I started germinating five bhut jolokia seeds the other day, I've also got another chilli plant on the go but I don't know the name of it (stole the pepper from a ladies garden last year lol)"
45935862,21 female still a virgin o.o
27707526,may i get this pack please? thanks in advance
45932199,"have you ever watched the movie God Bless America. its about how mean the world is now and this dude and girl just got on a killing spree. if hoever killed your girlfriends daughter gets out, kidnap him, drive him out to a rural lake and put him through a wood chipper, the fish will eat him"
45932196,"""full of honies"" I only see 2 girls that a ugly..."
45921033,"This isn't weird at all and I feel like if you're going into a relationship it would also depend on maturity.

Have a nice day! ***IMG***[images/smilies/blackhat.gif]***IMG***"
49183148,Insta stat account niche girl
45916731,"1. Fuckin my GF.
2. Getting High.
3. Going to Pr0nhub when she leaves to get some extra satisfaction.
4. Get famous for rapping.
5. Die."
45913029,"Is she hot though? If she's hot, ask her to snuggle under the blanket.. Play hide the sausage."
46776233,"I have og mails on protonmail.ch and .com

Spoiler ***LINK***(Click to View)[javascript:void(0);]***LINK***
niga@protonmail.ch
inject@
barrel
brakes
paid
snakes
scat
piss
seel
votka
sada
sold
goby
scrot
stole
orgy
female
gass
colon
channel
duct
sewer
lesby
lesbian
lesbi
pull
bals
pumma
horny
travestit
applied

explode
explosion
jackhammer
cents
month
mansion
clicker
cells
loose
lower
updated
fangs
girls
charger
sights
calciform
monkeys
bannana

sepultra
cassiopia
jezebel


Give me a pm if you are interested in something."
45855757,"First off, you need to be confident in yourself. What's the worst thing that can happen if you talk to a girl? She says she's not interested? You can find someone else. No big deal.

As for carrying on conversations, just try to find something she's passionate about. Make sure that you ask open ended questions, don't reply to her answers just saying ""oh"" or ""thats cool"". Just show genuine interest in what she's saying."
45886231,draw the cute girl in my icon friend
45881885,"This is my first post / activity ever so I hope i'm posting correctly.

I, F 22, have been in a serious relationship with my fiance, M 30, for 3 years now.

To make a really long story short my fiance seems to be up to some pretty sketchy things. He has suddenly for the past few months been keeping ALL of his browser history / cookies / cache deleted EVERY time he uses our computer. I have found match.com cookies, alternate email accounts, I have opened paint and in the ""recent pictures"" list I have seen file names ""cock1"" ""cock2"" and when I go to open the photos they are deleted, he suddenly has been working out / getting in shape, he recently told me he was ""hotter"" than me when he never would say something like that before, THE WORST is I found out that he hung out with another girl behind my back and was texting her all of this stuff about me while asking her to smoke joints and go for walks.

I need to find out before I marry this man and move across the country with him on our own to make a life together what he is hiding from me and if I need to worry about contracting an STD.

So my question still stands, does anyone know of a full stealth keylogging / pc monitor program that is actually stealth? I cannot find any paid or free programs that won't get me caught. My fiance is a genius with computers and will find a program if its running in task manager.

I just cannot take this anymore, my gut just keeps telling me something happened or is happening. I have lost 25 pounds in the last few weeks, I cannot sleep, I cannot work, I gave up plans for starting school in the near future, I have nightmares when I do sleep now, I feel insecure about my whole entire life and future.

This is literally destroying me, and the dead look in his eyes and the deceit in his voice when he tells me nothing ever happened / will happen and that i'm just ""crazy"" makes me want to commit suicide. I now question if he has been unfaithful our whole relationship and I was just being this stupid, gullible little girl who blindly trusted the first man she ever loved.

It's this serious, please help me."
